name,address,rating,users,price_level,lat,lng,photo_url,today_hours,tipo,google_maps
Café Andino l Donde cada grano cuenta una historia de sabor,"Mitad del Mundo, Quito",,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEE4qTq8d9G6zZShalL28aO4Aiyxkd4vpHcDbp9e0FQPnvecym1Qs6w5wlvOdGAi2WZo1V4RHYWOXI3fR2NubTiT5U1oGLpm4ygx-U4pqggOHz36srz6cdYDd-6ocqgGYdEUIY6xCZRAtWj7SvkjcnHUE-tpEBnFFbgOqko2UpLcTdIxXKvDYXwX47IcYSjT5OdQMtS5hDCXDLgVIbEFWEvo6c6E0uFmxWvhT-v3fd-xVwhiTTqXCzXq8K0aV4Yt_YHzX1gG00I7pFC9g8RSG-XaLSPgSm4d1rpcOkTYVJRJKijR34CAjZ0aD8ivfZBgxKWi0ukFnkE&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,9:00–21:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Luces led Quito,"La Primavera 2, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Mobiliario médico y hospitalario Quito,"RG9J+PVM, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Plywood Distribuidores,"Venezuela y Av 1412 y, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,8:30–13:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Manos Creativas Carmita,"mena dos, Quito",,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEHXwVdKvmE-43DArxdtF2eTtZE6fAd9MQb9enW4SRBPX8qbBgwA726yomU2VS4m6DOYRL4HTmeYVkzqNa9N8L_jW1WIfm-PQ5Y_0fCiHqL_pIr3vjzdDKbLfINrgFff1vPg0osaT5qEUFO2e_Gv8PfML4Kvl0NzuGeZab-WDU-bwiwGn63pdBBP-McSosEuu4WEreEiEoUuoANcx6I0gtswVi25ZFIfLcfwdieQWueMf_dqX_b9RctndnxbWR7ATUO4U1_73_SzpiE7G4pMkYk_bAcTxtINyoUSyLgpaF9CKLYX8Hp9TRkk2r4R7mm2V2Q3YBiXICE&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,9:30–20:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Fresh Addictive,"El valle, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Abierto 24 horas,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Opa! Ropa,Quito,,,,-0.1806532,-78.4678382,/static/store.jpg,Abierto 24 horas,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Domeshop.Ec,"160606, Quito",,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEH_-4i-C32NV1Sq9KE-_4rwOS26ARkuubg2xMGTeTonv7F1scPkbtXslDiMpnVHmLeH2xnAq9cR2bGJvo97iLbb7zfbljTEAWOGkf_jRzX91yDkbeojvysHROLRz0k5Ve4f1zvwUM68PHBvzSUEPonLuEqqWJyWupNDSAGMoqD0T5CaVcif_e6fTycpzi-srQ6s97NJm_kivIcRp_uzOsAHs9JbOh3HMLZeic7p4Uxa76xl_KVXYsl8Yu1DnyIqjo71RnVGQqORahMXcbyIfawV9NfWHF9tqKObY3jiBkkzKFXryjxE8bv9IW1G2yYf-wh6SMMwY-0&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,Cerrado,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Meñique-Instrumentos Musicales,Quito,,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEGP1KN035jeZ2Q6SpVI4A2vbVwtnZXqC2AZs1UOayXH-91LKWTd9B0TmD8xzrOUbxGEciQQpfHM8LmauizMi5NUQvh73KUFaHPHtq1j2sdsbDh3IkqmbQG7bYfi_zAozyfkQh1vON58k-l8UsPbS3jMP3IoTVfS5Sli24eu39VsrX_SY2dIsTODoa18WgOrTZVM3BkXr7eUwKadMJFzYwRU2ozduDGS1nZRAPfgNC1BksJsdycLgyypshHmNwaTwsAC-risHXkCPJ4e1OK1fhbMEn9TG_bNkPG_KIy8YYqist87ExoWAUWOAAo73yQWzOyrJYoDR3g&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,9:00–13:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Distribuidor de huevos Simbaña,"170514, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Cerrado,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Las primaveras,"RG9J+PVM, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Muebles El Toque Magico,"170151, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,9:00–14:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Emprendedores Ecuador,"170550, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Abierto 24 horas,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
frootnite shop,"170802, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Abierto 24 horas,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Carlos Ventas,"ventassola233@gmail.com, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Sweet&Cupcakes,"Ernesto Alban Mosquera y y, Quito",,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEFIE4ctHqsHtsxqaZ4LxkXjB-2ea0wZeCorhudQmg-EYlr-RIOQ4L5IXkhmBmLOP1gOG8YO8b-aWYPX9n54oot1d9zjaGVh2WcvLTPWif87YmJsjsP5q_SUhArrJquRQKx_kI90qOIe_3OHhtSPfYHH3u6BYFqgdks2brPsalAghnUA9ySMwVdNUDEO7OpK9qDOm-yMReY0gxcCW49e21uKujuzIlApZDuTv-w0rUXDc8nsg9fxvTVGqszHyZe0l-3YLEFZfq18gtsP5HzDQeFx-BR6tBul_gvz1njGoGkItT0Fs73aTYLRZnZJJPOXe-ohokGPrPA&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,8:00–20:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
tatto daniiis,"110001, Quito",,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEGjCO6iCXv-2RFOt2w1PROwqRHtYcReJij8l3g6fy5YeydIvE6_W7oy6soHS_iyqioNxdWXVhEWY9hX5EasjrtaGVYX-Ov6TABAFZLW8gZpaY4VLje5polkDIJ_sLpG4vFGbAnQOCISc37g5xDQRGH_Ad7oSU8kMf0Lc3TARwkNyOpIax15qoO3AW_Bn6m2nKu4aVh_9GgytRl1E0-7FNSRsCgdRXz0RO69ptFbScDnDW8veFWr_F2c1b1TT4dobxt6jLQsWne_LpxwgtbTNc6NkZxPXO7C8i0JFaC5WzbtTaxAok_rTVMMEdHBGpimrtRO-mLD-2_6b8vOsRivylmrX42KMzeASSWnyPwL_JHjQxu9LTvW3hgd4VuZ-wyAZ1JHx0nxXfh01oo8ZpUtZpmt2GBFUDU_dVUpKeEDW9YhCeZf5LOH-xeszMgZ5-O-WvWLvJgMqG21TMdtPFcREs5LvINzGc2LeVxGc0cMpnu_pGAjv9SZNYpgwtXGVH2siLakRSzkql-bpTfPVSt1ERyUxrHl8M85Nhk_RxopRDQa0S-ESKukg8WYkjkjgxL9_W3ANakvxjOwufupleXCazcoJY9Oshyk6Ybn6eInGHHTtOBi3MnLGWM70eAjoD408jKwCDwu&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,9:00–17:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
TREINADOR VOCAL -COMPOSITOR-PRODUTOR-VIRGINIA NODWALLS,"Edif. Mikkeli Plaza, Republica del salvado, filandia y, suecia, Quito",,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEFfUhq-DoEodqb-zxRV0wFvchU00o4CQDkdglvmwDhKcshrHynHb7Hi3tJnXsC2DZjdX8WagdNsQ8yJBFL3eH1CGHyGZL86C4zd5VgYK6qc3E952D3cdvhIN_Nm10Z7qKi0PS7Dwtt6JQ2FQ0QpYWnEvaEhidiTpvHu_Mn_cr-piqcAh8gsCpogeDbahtE5911nRNz-4Btn3m8e7titD86U4e6hImtUHXHS8DTbUyG35htosS8rn2hO-NF-xIm4rtNUgqt7qG7KlrpmrfNDWwK2AivoXEmx4hqaq4xU6WtHMsqEjeLoB66-iSkm2xOIV261NR3Uk5Y&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,8:00–22:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Moon Elemental,Quito,,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Grupo Deskansa,Quito,2.5,2.0,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
SA lenceria,"593, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Ian Shop Ec,Quito,,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEE-SdW-rtw6pP7nVpQ8lt9jD6EGnUdcF92JVc2NEGpkHyEXS-c--SezlPerRk8R4Mx0xWJ03jBJ5-yDyNQbCtntLbLLnKHkc7daifBhzderx_1M018Gf41KHBnVIc7ELKS6x_2WD1Y1TmD0U5zgm_ScwcCEd4Smrhm_phkM0ZjXKmohGYZVZLLhoBxX6bKfbbvqP1mX-fvhFJW66WatutBt_8T8jq7Up4TLV5iVBch7m6V5qnRAIH4aHOgZWA-8eENxNmQFSyBLeRHm7UWdBiD741TCWtMJc2uOtokJTB04cP8_7qPxtRY1yg9O6nqobrdK0E9X7l0&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,9:00–19:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
MEGAREPUESTOS 2,"593, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,8:00–17:30,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
DRIL Parts,"Mitad del Mundo, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,8:00–10:30,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Minerva Shop,"RG9J+PVM, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
VnyaJewelry,"170527, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
The Marthy Shop,"170701, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
kelo records music,Quito,,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Calzado CJ,Quito,,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
MELO. Llevo,+593,,,,-0.1806532,-78.4678382,/static/store.jpg,10:00–19:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
MOLINO CONTRERAS,Quito,,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Quinta Agroturistica Valle del Rio Bravo,"RG9J+PVM, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,Horario no disponible,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
MUST fashion&design,"Centro comercial El bosque, Quito",,,,-0.1806532,-78.4678382,/static/store.jpg,10:30–20:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Rouss Boutique,"170717, Quito",,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEGKGBbqknlca4jXegULptLwgjB1KMuXBZ15E1VS-KLzZ_t7gF4u-c-q5NEVwWIK1LvGJWyTAONsQkAytw33537dPvjS2k2TWrTDfo97N49VBnVYwVm_mwPaOuAgFe7VuNh9kar4goFUnowFq-jG6Z00e5cBNZhdgC7qECmuCog2V2LW6lhoKeLyzixceoOCSuvrqKyXj69Uz1iEAMKvSEeQKBQPxGnUqMJlVRgL9W7ORvAtVgkV4atm3dhB0Wlb62TewjpDjJ0a7imnQ6qjH3PZvmA1a0b9LYZiteuq3F7GKicCUE_h2lGHlMWwxiXZ10iu46cf6Fo&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,10:00–5:00,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
Romina Beauty Shop,Quito,,,,-0.1806532,-78.4678382,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photo_reference=AU_ZVEGBgGJyhtsV5h0nSWZHw93p9vpRlQIy3jUkpj7Q8vleHNAZq8nNjUTk4tetl3ZjhD2oOKS1VlGTaF6XhJDxWjoAmm-2XnqcF_QnYcWGBB5e7RRO68UBMEBq2gsrT9KWdtgsTtWfppcEZKiHQMlX9rlpvHkm3zWKt8MvT5mLVW3QtbUygDcPbF1W3ns1zq4JFZR9LqB56go8fGSsTGGFUDgZO3IiK8eWTxYK__tQSFmpN8_X5HXWRR2_bLog4TjfXQKQdNEI0lA1TY9uzyz58o87RzT697fQ_HNOKBI5WnLzzRJbqxgYBV7CQH2fjz3a53QLPE7Z4R8&key=AIzaSyB8Ldxv4iwDTHLilcZXd9G4Ej5L4Bv9JSU,Cerrado,store,"https://www.google.com/maps?q=-0.1806532,-78.4678382"
